filename,ocr_text,bounding_boxes,confidences,top_20
81vo19M-QWL.jpg,"FERESIE9 | 48 | CooDA | CISBANI PHARMA? | 3 | pasti | R € ^ | CADUCAPIL | ^ | 1 | ne dei | TENoI | 2 | 8eg | INTEGRATQRE | CADUCAPIL | FCRTE | 9 | 228 | 6 | 3 | GENENoRCIR, | 228522 | CoNFERISCE VITALITA E | 3 | e | E | VITAMINE | 25 | sce | Vitami | LUCENTEZZA AL CAPELLo | F | 88978 | 82 | Peso neto 99g | trattamenti come coloranti e decoloranti | 883 | 1 | 98 | me | piastre e phon | 1 | 223 | 3 | sfibrano i capelli  Caducapil grazie ai | 8 ! | 85 | 1 | suoi nutrienti e minerali aumenta il tono; | Felasticita e la resistenza dei capelli:","[[[924, 63], [1587, 63], [1587, 250], [924, 250]], [[1100, 878], [1150, 878], [1150, 926], [1100, 926]], [[1553, 883], [1607, 883], [1607, 925], [1553, 925]], [[1219, 885], [1499, 885], [1499, 926], [1219, 926]], [[1104, 920], [1150, 920], [1150, 944], [1104, 944]], [[1552.7805784783006, 920.4147520217908], [1590.710395663108, 916.9633965678133], [1592.2194215216994, 936.5852479782092], [1554.289604336892, 939.0366034321867]], [[1273, 924], [1324, 924], [1324, 948], [1273, 948]], [[80, 926], [571, 926], [571, 1054], [80, 1054]], [[1223, 929], [1273, 929], [1273, 945], [1223, 945]], [[1359, 929], [1493, 929], [1493, 945], [1359, 945]], [[1104, 940], [1152, 940], [1152, 966], [1104, 966]], [[1559, 941], [1607, 941], [1607, 961], [1559, 961]], [[1556, 958], [1610, 958], [1610, 1036], [1556, 1036]], [[1102, 960], [1154, 960], [1154, 1032], [1102, 1032]], [[1376, 984], [1551, 984], [1551, 1021], [1376, 1021]], [[1157, 993], [1267, 993], [1267, 1403], [1157, 1403]], [[1244, 997], [1282, 997], [1282, 1117], [1244, 1117]], [[1291, 1007], [1555, 1007], [1555, 1099], [1291, 1099]], [[1102, 1026], [1152, 1026], [1152, 1094], [1102, 1094]], [[1556, 1028], [1610, 1028], [1610, 1098], [1556, 1098]], [[422, 1034], [568, 1034], [568, 1082], [422, 1082]], [[1377, 1057], [1555, 1057], [1555, 1123], [1377, 1123]], [[1120, 1069], [1152, 1069], [1152, 1198], [1120, 1198]], [[85, 1081], [747, 1081], [747, 1169], [85, 1169]], [[1104, 1090], [1134, 1090], [1134, 1136], [1104, 1136]], [[1556, 1090], [1608, 1090], [1608, 1162], [1556, 1162]], [[1431, 1107], [1553, 1107], [1553, 1171], [1431, 1171]], [[1358, 1110], [1472, 1110], [1472, 1142], [1358, 1142]], [[1102, 1130], [1126, 1130], [1126, 1156], [1102, 1156]], [[1102, 1154], [1132, 1154], [1132, 1198], [1102, 1198]], [[1557, 1155], [1607, 1155], [1607, 1193], [1557, 1193]], [[84, 1163], [815, 1163], [815, 1249], [84, 1249]], [[1318, 1178], [1552, 1178], [1552, 1250], [1318, 1250]], [[1556, 1186], [1610, 1186], [1610, 1276], [1556, 1276]], [[1100, 1192], [1154, 1192], [1154, 1264], [1100, 1264]], [[1377, 1243], [1549, 1243], [1549, 1307], [1377, 1307]], [[106, 1244], [1094, 1244], [1094, 1316], [106, 1316]], [[1100, 1258], [1152, 1258], [1152, 1330], [1100, 1330]], [[93, 1263], [107, 1263], [107, 1297], [93, 1297]], [[1555, 1285], [1607, 1285], [1607, 1323], [1555, 1323]], [[1135, 1303], [1149, 1303], [1149, 1345], [1135, 1345]], [[629, 1305], [979, 1305], [979, 1396], [629, 1396]], [[89, 1316], [637, 1316], [637, 1383], [89, 1383]], [[1102, 1322], [1154, 1322], [1154, 1392], [1102, 1392]], [[1518, 1358], [1546, 1358], [1546, 1394], [1518, 1394]], [[81, 1379], [927, 1379], [927, 1466], [81, 1466]], [[1102, 1384], [1154, 1384], [1154, 1466], [1102, 1466]], [[1558, 1412], [1610, 1412], [1610, 1462], [1558, 1462]], [[1329, 1419], [1553, 1419], [1553, 1461], [1329, 1461]], [[79, 1450], [1024, 1450], [1024, 1526], [79, 1526]], [[79, 1515], [978, 1515], [978, 1599], [79, 1599]]]","[0.3370766850186588, 0.6689478356571781, 0.4056425366079168, 0.7410129287662631, 0.7413809449669237, 0.9975072963235212, 0.30318283001975505, 0.9976440694381186, 0.6739511246926213, 0.334293232637922, 0.9907977539413282, 0.6219761206026312, 0.7920737689759427, 0.28379696252844727, 0.48948228464971627, 0.9170456109614611, 0.3162220152992204, 0.22110527845267658, 0.3080371621054947, 0.29265585785884696, 0.8938024597929974, 0.186568900454056, 0.21900454349353185, 0.9712172095415138, 0.8549632077080247, 0.2403805883483443, 0.9900386500590663, 0.9993303201241452, 0.9999974711900259, 0.5554258082665646, 0.9865062548410247, 0.9186089264029577, 0.8531598712189101, 0.19687600004112848, 0.7396796090294178, 0.6707705251272521, 0.8019107279072154, 0.589292590536632, 0.19093845344730553, 0.15340562924618134, 0.6410138281963241, 0.9876483960753539, 0.7572872150089474, 0.9773273377013378, 0.4572288303216432, 0.776183095049202, 0.49480793591986666, 0.6727405438955344, 0.5549273193902451, 0.7955016076399243, 0.6073221155093191]","[{""text"": "" 25 "", ""confidence"": 0.9999974711900259, ""bounding_box"": [[1102, 1130], [1126, 1130], [1126, 1156], [1102, 1156]]}, {""text"": "" VITAMINE "", ""confidence"": 0.9993303201241452, ""bounding_box"": [[1358, 1110], [1472, 1110], [1472, 1142], [1358, 1142]]}, {""text"": "" CADUCAPIL "", ""confidence"": 0.9976440694381186, ""bounding_box"": [[80, 926], [571, 926], [571, 1054], [80, 1054]]}, {""text"": "" pasti "", ""confidence"": 0.9975072963235212, ""bounding_box"": [[1552.7805784783006, 920.4147520217908], [1590.710395663108, 916.9633965678133], [1592.2194215216994, 936.5852479782092], [1554.289604336892, 939.0366034321867]]}, {""text"": "" ne dei "", ""confidence"": 0.9907977539413282, ""bounding_box"": [[1104, 940], [1152, 940], [1152, 966], [1104, 966]]}, {""text"": "" E "", ""confidence"": 0.9900386500590663, ""bounding_box"": [[1431, 1107], [1553, 1107], [1553, 1171], [1431, 1171]]}, {""text"": "" piastre e phon "", ""confidence"": 0.9876483960753539, ""bounding_box"": [[629, 1305], [979, 1305], [979, 1396], [629, 1396]]}, {""text"": "" Vitami "", ""confidence"": 0.9865062548410247, ""bounding_box"": [[1557, 1155], [1607, 1155], [1607, 1193], [1557, 1193]]}, {""text"": "" 223 "", ""confidence"": 0.9773273377013378, ""bounding_box"": [[1102, 1322], [1154, 1322], [1154, 1392], [1102, 1392]]}, {""text"": "" CoNFERISCE VITALITA E "", ""confidence"": 0.9712172095415138, ""bounding_box"": [[85, 1081], [747, 1081], [747, 1169], [85, 1169]]}, {""text"": "" LUCENTEZZA AL CAPELLo "", ""confidence"": 0.9186089264029577, ""bounding_box"": [[84, 1163], [815, 1163], [815, 1249], [84, 1249]]}, {""text"": "" CADUCAPIL "", ""confidence"": 0.9170456109614611, ""bounding_box"": [[1157, 993], [1267, 993], [1267, 1403], [1157, 1403]]}, {""text"": "" 3 "", ""confidence"": 0.8938024597929974, ""bounding_box"": [[422, 1034], [568, 1034], [568, 1082], [422, 1082]]}, {""text"": "" 3 "", ""confidence"": 0.8549632077080247, ""bounding_box"": [[1104, 1090], [1134, 1090], [1134, 1136], [1104, 1136]]}, {""text"": "" F "", ""confidence"": 0.8531598712189101, ""bounding_box"": [[1318, 1178], [1552, 1178], [1552, 1250], [1318, 1250]]}, {""text"": "" trattamenti come coloranti e decoloranti "", ""confidence"": 0.8019107279072154, ""bounding_box"": [[106, 1244], [1094, 1244], [1094, 1316], [106, 1316]]}, {""text"": "" suoi nutrienti e minerali aumenta il tono; "", ""confidence"": 0.7955016076399243, ""bounding_box"": [[79, 1450], [1024, 1450], [1024, 1526], [79, 1526]]}, {""text"": "" 2 "", ""confidence"": 0.7920737689759427, ""bounding_box"": [[1556, 958], [1610, 958], [1610, 1036], [1556, 1036]]}, {""text"": "" sfibrano i capelli  Caducapil grazie ai "", ""confidence"": 0.776183095049202, ""bounding_box"": [[81, 1379], [927, 1379], [927, 1466], [81, 1466]]}, {""text"": "" 1 "", ""confidence"": 0.7572872150089474, ""bounding_box"": [[89, 1316], [637, 1316], [637, 1383], [89, 1383]]}]"
51ZwmA1B-aL.jpg,8 | in | 11.22 in | 8,"[[[1300.0694755062839, 491.04338791723836], [1434.8675681848147, 541.3779339970167], [1403.9305244937161, 617.9566120827616], [1269.1324318151853, 568.6220660029833]], [[1411, 551], [1477, 551], [1477, 623], [1411, 623]], [[526.0496280979002, 639.00496280979], [726.670337038331, 566.5839319113333], [752.9503719020998, 639.99503719021], [552.329662961669, 712.4160680886667]], [[19, 875], [199, 875], [199, 943], [19, 943]]]","[0.9986806694009864, 0.9859835930807371, 0.664784966971077, 0.9307462270918201]","[{""text"": ""8 "", ""confidence"": 0.9986806694009864, ""bounding_box"": [[1300.0694755062839, 491.04338791723836], [1434.8675681848147, 541.3779339970167], [1403.9305244937161, 617.9566120827616], [1269.1324318151853, 568.6220660029833]]}, {""text"": "" in "", ""confidence"": 0.9859835930807371, ""bounding_box"": [[1411, 551], [1477, 551], [1477, 623], [1411, 623]]}, {""text"": "" 8"", ""confidence"": 0.9307462270918201, ""bounding_box"": [[19, 875], [199, 875], [199, 943], [19, 943]]}, {""text"": "" 11.22 in "", ""confidence"": 0.664784966971077, ""bounding_box"": [[526.0496280979002, 639.00496280979], [726.670337038331, 566.5839319113333], [752.9503719020998, 639.99503719021], [552.329662961669, 712.4160680886667]]}]"
3142PzWHYRL.jpg,20.5cm,"[[[464.26537655636673, 705.9857635894567], [649.7500663536562, 648.0079157162514], [666.7346234436333, 707.0142364105433], [481.2499336463439, 764.9920842837486]]]",[0.7058562182304721],"[{""text"": ""20.5cm"", ""confidence"": 0.7058562182304721, ""bounding_box"": [[464.26537655636673, 705.9857635894567], [649.7500663536562, 648.0079157162514], [666.7346234436333, 707.0142364105433], [481.2499336463439, 764.9920842837486]]}]"
61An7aW6UhL.jpg,44cm | 3 | 58cm | 8,"[[[738, 271], [975, 271], [975, 369], [738, 369]], [[1365, 370], [1588, 370], [1588, 447], [1365, 447]], [[1448, 997], [1669, 997], [1669, 1075], [1448, 1075]], [[779, 1320], [923, 1320], [923, 1401], [779, 1401]]]","[0.7345255017280579, 0.896529215122488, 0.9974852204322815, 0.9024494690815779]","[{""text"": "" 58cm "", ""confidence"": 0.9974852204322815, ""bounding_box"": [[1448, 997], [1669, 997], [1669, 1075], [1448, 1075]]}, {""text"": "" 8"", ""confidence"": 0.9024494690815779, ""bounding_box"": [[779, 1320], [923, 1320], [923, 1401], [779, 1401]]}, {""text"": "" 3 "", ""confidence"": 0.896529215122488, ""bounding_box"": [[1365, 370], [1588, 370], [1588, 447], [1365, 447]]}, {""text"": ""44cm "", ""confidence"": 0.7345255017280579, ""bounding_box"": [[738, 271], [975, 271], [975, 369], [738, 369]]}]"
51I9TuZASWL.jpg,Color | Dark Grey Solid | Size | 1 | 16 Inch Drop | Material | Cotton,"[[[960, 369], [1082, 369], [1082, 419], [960, 419]], [[959, 427], [1303, 427], [1303, 490], [959, 490]], [[958, 646], [1054, 646], [1054, 696], [958, 696]], [[962, 706], [1316, 706], [1316, 762], [962, 762]], [[961, 763], [1245, 763], [1245, 826], [961, 826]], [[962, 982], [1140, 982], [1140, 1032], [962, 1032]], [[960, 1042], [1116, 1042], [1116, 1092], [960, 1092]]]","[0.9999804877800417, 0.6240390825300324, 0.9999926686286926, 0.7305930408526287, 0.5880088211432033, 0.9999973868939781, 0.9619638457177045]","[{""text"": "" Material "", ""confidence"": 0.9999973868939781, ""bounding_box"": [[962, 982], [1140, 982], [1140, 1032], [962, 1032]]}, {""text"": "" Size "", ""confidence"": 0.9999926686286926, ""bounding_box"": [[958, 646], [1054, 646], [1054, 696], [958, 696]]}, {""text"": ""Color "", ""confidence"": 0.9999804877800417, ""bounding_box"": [[960, 369], [1082, 369], [1082, 419], [960, 419]]}, {""text"": "" Cotton"", ""confidence"": 0.9619638457177045, ""bounding_box"": [[960, 1042], [1116, 1042], [1116, 1092], [960, 1092]]}, {""text"": "" 1 "", ""confidence"": 0.7305930408526287, ""bounding_box"": [[962, 706], [1316, 706], [1316, 762], [962, 762]]}, {""text"": "" Dark Grey Solid "", ""confidence"": 0.6240390825300324, ""bounding_box"": [[959, 427], [1303, 427], [1303, 490], [959, 490]]}, {""text"": "" 16 Inch Drop "", ""confidence"": 0.5880088211432033, ""bounding_box"": [[961, 763], [1245, 763], [1245, 826], [961, 826]]}]"
51iH9102UbL.jpg,"(12.7cm | II | 5 | 3 "" (Z.6cm)","[[[445, 562], [511, 562], [511, 775], [445, 775]], [[459, 787], [481, 787], [481, 805], [459, 805]], [[455, 815], [505, 815], [505, 857], [455, 857]], [[629, 1153], [913, 1153], [913, 1221], [629, 1221]]]","[0.9281934102895838, 0.14982571562776312, 0.9999992847443906, 0.46914812151164054]","[{""text"": "" 5 "", ""confidence"": 0.9999992847443906, ""bounding_box"": [[455, 815], [505, 815], [505, 857], [455, 857]]}, {""text"": ""(12.7cm "", ""confidence"": 0.9281934102895838, ""bounding_box"": [[445, 562], [511, 562], [511, 775], [445, 775]]}, {""text"": "" 3 \"" (Z.6cm)"", ""confidence"": 0.46914812151164054, ""bounding_box"": [[629, 1153], [913, 1153], [913, 1221], [629, 1221]]}, {""text"": "" II "", ""confidence"": 0.14982571562776312, ""bounding_box"": [[459, 787], [481, 787], [481, 805], [459, 805]]}]"
61G-08DsluL.jpg,Slim | & lightweight | 55mm | 25mm | 'Z2i %e51 | 9 | Scotiabank | 8678 JISA | L | 6Imm | PASSPoRT | Infinite Business | kg | 71g,"[[[155, 147], [425, 147], [425, 261], [155, 261]], [[154, 262], [918, 262], [918, 408], [154, 408]], [[1154, 552], [1343, 552], [1343, 618], [1154, 618]], [[779, 703], [843, 703], [843, 905], [779, 905]], [[157, 717], [413, 717], [413, 1159], [157, 1159]], [[220, 740], [258, 740], [258, 770], [220, 770]], [[587, 791], [647, 791], [647, 1095], [587, 1095]], [[194, 1108], [411, 1108], [411, 1516], [194, 1516]], [[1520.809281202854, 1123.0443681182435], [1684.2415427709307, 1156.7076437618728], [1653.190718797146, 1288.9556318817565], [1489.7584572290693, 1256.2923562381272]], [[781, 1191], [843, 1191], [843, 1393], [781, 1393]], [[590, 1274], [630, 1274], [630, 1500], [590, 1500]], [[175, 1282], [208, 1282], [208, 1504], [175, 1504]], [[1682, 1666], [1738, 1666], [1738, 1716], [1682, 1716]], [[1650, 1738], [1786, 1738], [1786, 1818], [1650, 1818]]]","[0.9999433755874634, 0.9996309060386296, 0.9992894530296326, 0.9999399185180664, 0.05742104447360047, 0.9890008119279834, 0.9999819429046293, 0.08344766163089014, 0.964894755988869, 0.6385127902030945, 0.7319692835541868, 0.7854380445201263, 0.9999318913721607, 0.9984806249998203]","[{""text"": "" Scotiabank "", ""confidence"": 0.9999819429046293, ""bounding_box"": [[587, 791], [647, 791], [647, 1095], [587, 1095]]}, {""text"": ""Slim "", ""confidence"": 0.9999433755874634, ""bounding_box"": [[155, 147], [425, 147], [425, 261], [155, 261]]}, {""text"": "" 25mm "", ""confidence"": 0.9999399185180664, ""bounding_box"": [[779, 703], [843, 703], [843, 905], [779, 905]]}, {""text"": "" kg "", ""confidence"": 0.9999318913721607, ""bounding_box"": [[1682, 1666], [1738, 1666], [1738, 1716], [1682, 1716]]}, {""text"": "" & lightweight "", ""confidence"": 0.9996309060386296, ""bounding_box"": [[154, 262], [918, 262], [918, 408], [154, 408]]}, {""text"": "" 55mm "", ""confidence"": 0.9992894530296326, ""bounding_box"": [[1154, 552], [1343, 552], [1343, 618], [1154, 618]]}, {""text"": "" 71g"", ""confidence"": 0.9984806249998203, ""bounding_box"": [[1650, 1738], [1786, 1738], [1786, 1818], [1650, 1818]]}, {""text"": "" 9 "", ""confidence"": 0.9890008119279834, ""bounding_box"": [[220, 740], [258, 740], [258, 770], [220, 770]]}, {""text"": "" L "", ""confidence"": 0.964894755988869, ""bounding_box"": [[1520.809281202854, 1123.0443681182435], [1684.2415427709307, 1156.7076437618728], [1653.190718797146, 1288.9556318817565], [1489.7584572290693, 1256.2923562381272]]}, {""text"": "" Infinite Business "", ""confidence"": 0.7854380445201263, ""bounding_box"": [[175, 1282], [208, 1282], [208, 1504], [175, 1504]]}, {""text"": "" PASSPoRT "", ""confidence"": 0.7319692835541868, ""bounding_box"": [[590, 1274], [630, 1274], [630, 1500], [590, 1500]]}, {""text"": "" 6Imm "", ""confidence"": 0.6385127902030945, ""bounding_box"": [[781, 1191], [843, 1191], [843, 1393], [781, 1393]]}, {""text"": "" 8678 JISA "", ""confidence"": 0.08344766163089014, ""bounding_box"": [[194, 1108], [411, 1108], [411, 1516], [194, 1516]]}, {""text"": "" 'Z2i %e51 "", ""confidence"": 0.05742104447360047, ""bounding_box"": [[157, 717], [413, 717], [413, 1159], [157, 1159]]}]"
41Fg5zbFmAL.jpg,keep | A4 | PASTA VERSATIL | 8 | 1 | 1 | keep,"[[[228, 518], [312, 518], [312, 562], [228, 562]], [[350, 570], [464, 570], [464, 646], [350, 646]], [[80, 584], [274, 584], [274, 636], [80, 636]], [[257, 613], [303, 613], [303, 631], [257, 631]], [[351, 639], [457, 639], [457, 659], [351, 659]], [[81, 645], [325, 645], [325, 665], [81, 665]], [[745, 730], [902, 730], [902, 805], [745, 805]]]","[0.9998627305030823, 0.9974893933717333, 0.9241212905333841, 0.46082007898462507, 0.48399499258411893, 0.23987021096090544, 0.9999646544456482]","[{""text"": "" keep"", ""confidence"": 0.9999646544456482, ""bounding_box"": [[745, 730], [902, 730], [902, 805], [745, 805]]}, {""text"": ""keep "", ""confidence"": 0.9998627305030823, ""bounding_box"": [[228, 518], [312, 518], [312, 562], [228, 562]]}, {""text"": "" A4 "", ""confidence"": 0.9974893933717333, ""bounding_box"": [[350, 570], [464, 570], [464, 646], [350, 646]]}, {""text"": "" PASTA VERSATIL "", ""confidence"": 0.9241212905333841, ""bounding_box"": [[80, 584], [274, 584], [274, 636], [80, 636]]}, {""text"": "" 1 "", ""confidence"": 0.48399499258411893, ""bounding_box"": [[351, 639], [457, 639], [457, 659], [351, 659]]}, {""text"": "" 8 "", ""confidence"": 0.46082007898462507, ""bounding_box"": [[257, 613], [303, 613], [303, 631], [257, 631]]}, {""text"": "" 1 "", ""confidence"": 0.23987021096090544, ""bounding_box"": [[81, 645], [325, 645], [325, 665], [81, 665]]}]"
41KuI4YrckL.jpg,"PRoDUCT INFCRMATICN | NAME: | Multi-function | water filter basket | MATERIAL: PP | FUNCTIQN: Wash vegetables | Fruits, etc | WEIGHT: 85g | 150g | PRoDUCT SIZE | SIZE | LENGTH | 29cm | 24cm | T7cm | 1 | 8 | HEIGHT | 15cm | 12cm","[[[31, 32], [243, 32], [243, 52], [31, 52]], [[31, 81], [83, 81], [83, 99], [31, 99]], [[88, 82], [190, 82], [190, 98], [88, 98]], [[87, 109], [221, 109], [221, 125], [87, 125]], [[31, 131], [137, 131], [137, 151], [31, 151]], [[28, 156], [238, 156], [238, 181], [28, 181]], [[114, 182], [191, 182], [191, 203], [114, 203]], [[31, 209], [133, 209], [133, 229], [31, 229]], [[145, 209], [185, 209], [185, 229], [145, 229]], [[54, 276], [202, 276], [202, 300], [54, 300]], [[39, 325], [75, 325], [75, 343], [39, 343]], [[25, 363], [87, 363], [87, 381], [25, 381]], [[115, 363], [159, 363], [159, 381], [115, 381]], [[185, 363], [229, 363], [229, 381], [185, 381]], [[185, 401], [229, 401], [229, 421], [185, 421]], [[31, 403], [83, 403], [83, 421], [31, 421]], [[117, 405], [159, 405], [159, 421], [117, 421]], [[27, 441], [85, 441], [85, 459], [27, 459]], [[115, 441], [159, 441], [159, 459], [115, 459]], [[185, 441], [229, 441], [229, 459], [185, 459]]]","[0.41222701275281304, 0.9998909229151206, 0.9825377940800901, 0.9485330077159903, 0.996957382662427, 0.7290516502832772, 0.714867058383878, 0.9595824990689157, 0.9946207404136658, 0.8337621331967031, 0.9671643972396851, 0.9788437208601833, 0.9997265338897705, 0.8181457544796165, 0.5792951583862305, 0.8671690139781276, 0.7519513083716447, 0.9846075923944455, 0.7059795260429382, 0.9962378144264221]","[{""text"": "" NAME: "", ""confidence"": 0.9998909229151206, ""bounding_box"": [[31, 81], [83, 81], [83, 99], [31, 99]]}, {""text"": "" 29cm "", ""confidence"": 0.9997265338897705, ""bounding_box"": [[115, 363], [159, 363], [159, 381], [115, 381]]}, {""text"": "" MATERIAL: PP "", ""confidence"": 0.996957382662427, ""bounding_box"": [[31, 131], [137, 131], [137, 151], [31, 151]]}, {""text"": "" 12cm"", ""confidence"": 0.9962378144264221, ""bounding_box"": [[185, 441], [229, 441], [229, 459], [185, 459]]}, {""text"": "" 150g "", ""confidence"": 0.9946207404136658, ""bounding_box"": [[145, 209], [185, 209], [185, 229], [145, 229]]}, {""text"": "" HEIGHT "", ""confidence"": 0.9846075923944455, ""bounding_box"": [[27, 441], [85, 441], [85, 459], [27, 459]]}, {""text"": "" Multi-function "", ""confidence"": 0.9825377940800901, ""bounding_box"": [[88, 82], [190, 82], [190, 98], [88, 98]]}, {""text"": "" LENGTH "", ""confidence"": 0.9788437208601833, ""bounding_box"": [[25, 363], [87, 363], [87, 381], [25, 381]]}, {""text"": "" SIZE "", ""confidence"": 0.9671643972396851, ""bounding_box"": [[39, 325], [75, 325], [75, 343], [39, 343]]}, {""text"": "" WEIGHT: 85g "", ""confidence"": 0.9595824990689157, ""bounding_box"": [[31, 209], [133, 209], [133, 229], [31, 229]]}, {""text"": "" water filter basket "", ""confidence"": 0.9485330077159903, ""bounding_box"": [[87, 109], [221, 109], [221, 125], [87, 125]]}, {""text"": "" 1 "", ""confidence"": 0.8671690139781276, ""bounding_box"": [[31, 403], [83, 403], [83, 421], [31, 421]]}, {""text"": "" PRoDUCT SIZE "", ""confidence"": 0.8337621331967031, ""bounding_box"": [[54, 276], [202, 276], [202, 300], [54, 300]]}, {""text"": "" 24cm "", ""confidence"": 0.8181457544796165, ""bounding_box"": [[185, 363], [229, 363], [229, 381], [185, 381]]}, {""text"": "" 8 "", ""confidence"": 0.7519513083716447, ""bounding_box"": [[117, 405], [159, 405], [159, 421], [117, 421]]}, {""text"": "" FUNCTIQN: Wash vegetables "", ""confidence"": 0.7290516502832772, ""bounding_box"": [[28, 156], [238, 156], [238, 181], [28, 181]]}, {""text"": "" Fruits, etc "", ""confidence"": 0.714867058383878, ""bounding_box"": [[114, 182], [191, 182], [191, 203], [114, 203]]}, {""text"": "" 15cm "", ""confidence"": 0.7059795260429382, ""bounding_box"": [[115, 441], [159, 441], [159, 459], [115, 459]]}, {""text"": "" T7cm "", ""confidence"": 0.5792951583862305, ""bounding_box"": [[185, 401], [229, 401], [229, 421], [185, 421]]}, {""text"": ""PRoDUCT INFCRMATICN "", ""confidence"": 0.41222701275281304, ""bounding_box"": [[31, 32], [243, 32], [243, 52], [31, 52]]}]"
71keAiAPPWL.jpg,100g | Net Wt: | Best Before 12 months from the Date of | Storefactooirgnd | MRP: | Dry | Place | Batch No: | SKVM | Cnce opened the company shall not be | held responsible. | Mfg Date:,"[[[845, 274], [1004, 274], [1004, 359], [845, 359]], [[489, 282], [707, 282], [707, 343], [489, 343]], [[1338, 313], [2209, 313], [2209, 373], [1338, 373]], [[1331, 358], [1722, 358], [1722, 486], [1331, 486]], [[481, 371], [625, 371], [625, 433], [481, 433]], [[1725.9266873708002, 424.0967805394006], [1812.6017507154793, 438.85049100452534], [1802.0733126291998, 490.9032194605994], [1715.3982492845207, 476.14950899547466]], [[1807, 426], [1935, 426], [1935, 483], [1807, 483]], [[475, 461], [756, 461], [756, 526], [475, 526]], [[839, 461], [1007, 461], [1007, 523], [839, 523]], [[1336, 478], [2204, 478], [2204, 550], [1336, 550]], [[1334, 532], [1718, 532], [1718, 606], [1334, 606]], [[468, 550], [754, 550], [754, 626], [468, 626]]]","[0.9672592282295227, 0.9958501077309103, 0.632073975033614, 0.8955238199415313, 0.9998339414596558, 0.9999384014178877, 0.9999803278436268, 0.9999447546763583, 0.9979473948478699, 0.6039157582622846, 0.9873987372089736, 0.9263540749943411]","[{""text"": "" Place "", ""confidence"": 0.9999803278436268, ""bounding_box"": [[1807, 426], [1935, 426], [1935, 483], [1807, 483]]}, {""text"": "" Batch No: "", ""confidence"": 0.9999447546763583, ""bounding_box"": [[475, 461], [756, 461], [756, 526], [475, 526]]}, {""text"": "" Dry "", ""confidence"": 0.9999384014178877, ""bounding_box"": [[1725.9266873708002, 424.0967805394006], [1812.6017507154793, 438.85049100452534], [1802.0733126291998, 490.9032194605994], [1715.3982492845207, 476.14950899547466]]}, {""text"": "" MRP: "", ""confidence"": 0.9998339414596558, ""bounding_box"": [[481, 371], [625, 371], [625, 433], [481, 433]]}, {""text"": "" SKVM "", ""confidence"": 0.9979473948478699, ""bounding_box"": [[839, 461], [1007, 461], [1007, 523], [839, 523]]}, {""text"": "" Net Wt: "", ""confidence"": 0.9958501077309103, ""bounding_box"": [[489, 282], [707, 282], [707, 343], [489, 343]]}, {""text"": "" held responsible. "", ""confidence"": 0.9873987372089736, ""bounding_box"": [[1334, 532], [1718, 532], [1718, 606], [1334, 606]]}, {""text"": ""100g "", ""confidence"": 0.9672592282295227, ""bounding_box"": [[845, 274], [1004, 274], [1004, 359], [845, 359]]}, {""text"": "" Mfg Date:"", ""confidence"": 0.9263540749943411, ""bounding_box"": [[468, 550], [754, 550], [754, 626], [468, 626]]}, {""text"": "" Storefactooirgnd "", ""confidence"": 0.8955238199415313, ""bounding_box"": [[1331, 358], [1722, 358], [1722, 486], [1331, 486]]}, {""text"": "" Best Before 12 months from the Date of "", ""confidence"": 0.632073975033614, ""bounding_box"": [[1338, 313], [2209, 313], [2209, 373], [1338, 373]]}, {""text"": "" Cnce opened the company shall not be "", ""confidence"": 0.6039157582622846, ""bounding_box"": [[1336, 478], [2204, 478], [2204, 550], [1336, 550]]}]"
